,gene_name,cistron_name,monomer_name,max_mRNA_count_basal,max_protein_count_basal,prob_monomer_expressed_basal,expression_status_basal,log2_max_mRNA_basal,log2_max_Protein_basal,log2_max_mRNA_1_basal,log2_max_Protein_1_basal,mean_mRNA_count_basal,mean_protein_count_basal,log2_mean_mRNA_1_basal,log2_mean_Protein_1_basal,mean_mRNA_count_min_aa,mean_protein_count_min_aa,prob_monomer_expressed_min_aa,expression_status_min_aa,mean_mRNA_count_acetate,mean_protein_count_acetate,prob_monomer_expressed_acetate,expression_status_acetate
488,EG10437,EG10437_RNA,EG10437-MONOMER[c],14,802,1.0,always_expressed,3.807354922057604,9.64745842645492,3.9068905956085187,9.649256177517314,3.167929282241841,286.5862366437844,2.0593307994435515,8.167850822433387,4.493362659082487,359.3911082776139,1.0,always_expressed,0.1003690651275078,159.06231558305817,1.0,always_expressed
489,EG10438,EG10438_RNA,EG10438-MONOMER[c],16,9839,1.0,always_expressed,4.0,13.264295977426446,4.087462841250339,13.264442600226602,4.241868473547146,4465.315476845464,2.390081154707565,12.124869443750342,6.0141820004458495,5144.362900466154,1.0,always_expressed,0.1813691483752809,444.93132983692686,1.0,always_expressed
490,EG10439,EG10439_RNA,EG10439-MONOMER[c],14,6193,1.0,always_expressed,3.807354922057604,12.596422730717526,3.9068905956085187,12.596655667674662,3.155347564915369,2863.2342568061326,2.054969153098795,11.48393377562729,4.890724193601061,3711.0083007583703,1.0,always_expressed,0.2155284846130366,371.6770356392967,1.0,always_expressed
491,EG10442,EG10442_RNA,EG10442-MONOMER[c],3,667,0.9990056347364932,subgen,1.584962500721156,9.381542951184585,2.0,9.383704292474052,0.1504593381355047,100.60104592534908,0.20220999381238408,6.666771443691371,0.2638039510246737,138.62919634857505,0.9974358974358974,subgen,0.040652662541277,71.56909102681503,0.8571428571428571,subgen
492,EG10443,EG10443_RNA,EG10443-MONOMER[c],3,511,0.9993370898243288,subgen,1.584962500721156,8.997179480937621,2.0,9.0,0.1504593381355047,75.06256930278226,0.20220999381238408,6.2491147671950396,0.2638039510246737,106.46157526981725,0.9974358974358974,subgen,0.040652662541277,56.12387268640564,0.8571428571428571,subgen
493,EG10454,EG10454_RNA,EG10454-MONOMER[c],6,774,1.0,always_expressed,2.584962500721156,9.59618975614441,2.807354922057604,9.5980525001616,0.4709027066527849,125.04571444291145,0.5567018222068363,6.977803257141628,0.8063464026023999,174.50416812798446,1.0,always_expressed,0.0555817631878347,26.21602797125177,0.9285714285714286,subgen
494,EG10455,EG10455_RNA,EG10455-MONOMER[c],33,18819,1.0,always_expressed,5.044394119358453,14.199902348031891,5.087462841250339,14.1999790076159,9.595236482959628,9569.78550912328,3.405343883539931,13.224421621453898,14.17438266126914,11690.231427301627,1.0,always_expressed,0.6022236405176161,1730.858700779754,1.0,always_expressed
495,EG10456,EG10456_RNA,EG10456-MONOMER[c],4,1628,1.0,always_expressed,2.0,10.668884984266247,2.321928094887362,10.669770888525518,0.1797647161724831,260.04178199496084,0.23849916750497085,8.028136930871069,0.1565103305110376,206.67574647899323,0.9974358974358974,subgen,0.0075107990861244,12.971890001942448,0.9285714285714286,subgen
496,EG10458,EG10458_RNA,EG10458-MONOMER[c],5,1229,1.0,always_expressed,2.321928094887362,10.263269200372662,2.584962500721156,10.264442600226602,0.3347595951729994,224.71281420788156,0.41657992012716427,7.81834451556801,0.4877398395224579,311.9608021321277,1.0,always_expressed,0.0135971362766046,22.7858682280249,1.0,always_expressed
497,EG10459,EG10459_RNA,EG10459-MONOMER[c],5,667,1.0,always_expressed,2.321928094887362,9.381542951184585,2.584962500721156,9.383704292474052,0.3347595951729994,131.88887078434527,0.41657992012716427,7.054076476205597,0.4877398395224579,154.0280686608744,1.0,always_expressed,0.0135971362766046,17.187547983091452,1.0,always_expressed
498,EG10460,EG10460_RNA,EG10460-MONOMER[c],5,692,1.0,always_expressed,2.321928094887362,9.434628227636725,2.584962500721156,9.436711542137214,0.3347595951729994,134.26572273808415,0.41657992012716427,7.079652486584046,0.4877398395224579,161.88587380177856,1.0,always_expressed,0.0135971362766046,11.78505424979882,1.0,always_expressed
499,EG10461,EG10461_RNA,EG10461-MONOMER[c],9,3261,1.0,always_expressed,3.169925001442312,11.671098725748465,3.321928094887362,11.671541066711884,1.381004477700375,1346.0887132042783,1.2515703337330062,10.395629147997928,2.1199648431787104,1908.8718778087475,1.0,always_expressed,0.0970946527180398,269.25233325008554,1.0,always_expressed
500,EG10462,EG10462_RNA,EG10462-MONOMER[m],11,1537,1.0,always_expressed,3.4594316186372973,10.585901449690772,3.584962500721156,10.586839787961827,1.34172373124769,666.9128019344117,1.2275708815312472,9.383515956503627,2.132986782114322,1075.510485280566,1.0,always_expressed,0.1172128645558731,112.85016325813284,1.0,always_expressed
501,EG10463,EG10463_RNA,EG10463-MONOMER[i],7,3163,1.0,always_expressed,2.807354922057604,11.627077840517394,3.0,11.627533884472792,0.9096517438202374,1183.4479435589676,0.9333095632486449,10.209999078242634,1.3471366927313695,1469.56619805104,1.0,always_expressed,0.0472847351333351,211.7033696848609,1.0,always_expressed
502,EG10466,EG10466_RNA,EG10466-MONOMER[c],108,119896,1.0,always_expressed,6.754887502163468,16.871424002443113,6.768184324776926,16.87143603528011,36.236182471227885,67717.06471857075,5.2186332673506675,16.047253123296645,51.71853812371055,77753.21868224395,1.0,always_expressed,1.6526995402872973,9685.575547354108,1.0,always_expressed
503,EG10467,EG10467_RNA,EG10467-MONOMER[c],55,54233,1.0,always_expressed,5.78135971352466,15.726883357489006,5.807354922057604,15.726909959036776,20.67395597915485,29641.763919807687,4.437890596294254,14.855392351737573,31.86472007303986,37081.82689667217,1.0,always_expressed,1.4348216185217046,5014.279139033031,1.0,always_expressed
504,EG10471,EG10471_RNA,EG10471-MONOMER[c],1,154,0.3997348359297315,subgen,0.0,7.266786540694901,1.0,7.2761244052742375,0.009597289114984,4.238797989972434,0.013779941635932746,2.389235832214282,0.0175017358325535,7.661456565848755,0.3358974358974358,subgen,0.0201829601058171,0.6806615423037434,0.0714285714285714,subgen
505,EG10472,EG10472_RNA,EG10472-MONOMER[c],1,149,0.3738813390785548,subgen,0.0,7.219168520462161,1.0,7.22881869049588,0.009597289114984,4.112673274589968,0.013779941635932746,2.3540778335371266,0.0175017358325535,7.655860724463383,0.3948717948717948,subgen,0.0201829601058171,0.6995310375447457,0.0714285714285714,subgen
506,EG10473,EG10473_RNA,EG10473-MONOMER[c],1,160,0.3781902552204176,subgen,0.0,7.321928094887363,1.0,7.330916878114617,0.009597289114984,4.344454225600483,0.013779941635932746,2.4180426277919596,0.0175017358325535,7.669018974176208,0.2923076923076923,subgen,0.0201829601058171,0.5356624210302374,0.0714285714285714,subgen
507,EG10474,EG10474_RNA,EG10474-MONOMER[c],2,717,0.7666556181637388,subgen,1.0,9.485829308701904,1.584962500721156,9.487840033823051,0.048289755461694,29.68740812531918,0.06803754415506479,4.939574895052948,0.066197341087902,31.572471186599515,0.8076923076923077,subgen,0.0068448169011478,0.3710075755473541,0.1428571428571428,subgen
508,EG10481,EG10481_RNA,EG10481-MONOMER[c],2,603,0.6731852833941001,subgen,1.0,9.236014191900084,1.584962500721156,9.238404739325079,0.048289755461694,23.24750016223552,0.06803754415506479,4.599764112725322,0.066197341087902,25.338424162221184,0.7153846153846154,subgen,0.0068448169011478,0.1754493067310449,0.0714285714285714,subgen
509,EG10483,EG10483_RNA,EG10483-MONOMER[i],2,392,0.8498508452104739,subgen,1.0,8.614709844115207,1.584962500721156,8.618385502258606,0.0449879099268388,29.646272250954368,0.06348625102434644,4.9376396930405075,0.0860575373470231,42.81330393185597,0.841025641025641,subgen,0.0,0.898844705904117,0.5,subgen
510,EG10484,EG10484_RNA,EG10484-MONOMER[c],3,1111,0.9496188266489892,subgen,1.584962500721156,10.117643101389092,2.0,10.118941072723507,0.1044754431851206,63.796661757278734,0.14336134228857472,6.017847584073251,0.1451894364827275,73.17664456822851,0.9743589743589745,subgen,0.0,1.302624154803859,0.5714285714285714,subgen
511,EG10485,EG10485_RNA,EG10485-MONOMER[c],3,1091,0.9492873715611536,subgen,1.584962500721156,10.091435386323607,2.0,10.092757140919852,0.1044754431851206,61.5321409727924,0.14336134228857472,5.966526007913686,0.1451894364827275,71.51672859814305,0.9692307692307692,subgen,0.0,0.6543922450074461,0.2142857142857142,subgen
512,EG10486,EG10486_RNA,EG10486-MONOMER[c],3,806,0.9300629764666888,subgen,1.584962500721156,9.654636028527968,2.0,9.656424863277781,0.1044754431851206,43.142156406328034,0.14336134228857472,5.464085203905095,0.1451894364827275,49.63381103634528,0.9564102564102565,subgen,0.0,0.6543922450074461,0.2142857142857142,subgen
513,EG10487,EG10487_RNA,EG10487-MONOMER[c],3,599,0.8906198210142525,subgen,1.584962500721156,9.226412192788786,2.0,9.228818690495881,0.1044754431851206,29.66120497258925,0.14336134228857472,4.938342490312595,0.1451894364827275,36.01803419980604,0.9384615384615383,subgen,0.0,0.0515488710676989,0.0714285714285714,subgen
514,EG10488,EG10488_RNA,EG10488-MONOMER[p],3,519,0.995028173682466,subgen,1.584962500721156,9.019590728357882,2.0,9.022367813028454,0.1576604791449765,49.41908820815805,0.21121219903076877,5.655898123249166,0.2232117374938411,58.85300160591135,0.9948717948717948,subgen,0.0164923088307387,3.502409560544256,0.7857142857142857,subgen
515,EG10490,EG10490_RNA,EG10490-MONOMER[c],7,453,1.0,always_expressed,2.807354922057604,8.823367240046235,3.0,8.826548487290914,0.5996168420221035,129.22208702595486,0.6777263761668147,7.024830355178083,0.930623494014395,13.398613889784215,1.0,always_expressed,0.0349918139689763,11.971057524211227,0.9285714285714286,subgen
516,EG10504,EG10504_RNA,EG10504-MONOMER[c],84,34087,1.0,always_expressed,6.392317422778761,15.056934012891356,6.409390936137702,15.05697633617822,12.082011466524463,11958.28106034315,3.7095124789703258,13.545843043178001,48.369480300962834,40182.205063945374,1.0,always_expressed,2.535236932412058,3088.4350158633256,1.0,always_expressed
517,EG10506,EG10506_RNA,EG10506-MONOMER[c],102,8099,1.0,always_expressed,6.672425341971495,12.983528071165095,6.6865005271832185,12.98370619265935,26.11206242258544,4010.463015944225,4.76086295847471,11.969912780920287,48.237674878917694,413.16179947264766,1.0,always_expressed,2.833337958209618,85.2534894691567,1.0,always_expressed
518,EG10507,EG10507_RNA,EG10507-MONOMER[c],5,36,1.0,always_expressed,2.321928094887362,5.169925001442312,2.584962500721156,5.20945336562895,0.3508011613241804,11.999987303307066,0.43381532478665896,3.7004383091053326,0.5550830430813051,16.66946056429822,1.0,always_expressed,0.02204216037221,9.383994228154396,1.0,always_expressed
519,EG10513,EG10513_RNA,EG10513-MONOMER[i],2,325,0.4806098773616175,subgen,1.0,8.344295907915816,1.584962500721156,8.348728154231077,0.0141913758418612,9.091564317214177,0.020329911637991648,3.3350779222315086,0.029487144899776,14.53849714528315,0.3666666666666666,subgen,0.000240493566797,0.0,0.0,never_expressed
520,EG10515,EG10515_RNA,EG10515-MONOMER[i],2,329,0.4338747099767981,subgen,1.0,8.361943773735241,1.584962500721156,8.366322214245816,0.0141913758418612,8.156713164777681,0.020329911637991648,3.1948298306546583,0.029487144899776,14.580452466586111,0.3358974358974358,subgen,0.000240493566797,0.0,0.0,never_expressed
521,EG10523,EG10523_RNA,EG10523-MONOMER[c],9,2066,1.0,always_expressed,3.169925001442312,11.01262453886506,3.321928094887362,11.013322673425447,1.1736808841412665,818.787838261061,1.1201401553331745,9.67910677719728,1.7799290899977709,1047.7869178571375,1.0,always_expressed,0.0480987133594176,131.20552025233326,1.0,always_expressed
522,EG10528,EG10528_RNA,EG10528-MONOMER[o],4,696,1.0,always_expressed,2.0,9.442943495848729,2.321928094887362,9.445014845868423,0.2671426515773525,167.78764146232044,0.34157894842380754,7.399065464354516,0.3936839833416871,214.9087484540796,1.0,always_expressed,0.0002034945565206,7.641840330771152,0.7857142857142857,subgen
523,EG10529,EG10529_RNA,EG10529-MONOMER[c],7,2517,1.0,always_expressed,2.807354922057604,11.29748950116098,3.0,11.298062567719017,1.1775724205257558,855.0915636118424,1.122720699993355,9.741621298672365,1.7240445111483758,1043.1903196629717,1.0,always_expressed,0.0687534108462598,87.64158133769922,1.0,always_expressed
524,EG10530,EG10530_RNA,EG10530-MONOMER[i],7,551,1.0,always_expressed,2.807354922057604,9.105908508571158,3.0,9.108524456778168,1.1775724205257558,173.287013681392,1.122720699993355,7.445321266436076,1.7240445111483758,255.9688884850051,1.0,always_expressed,0.0687534108462598,61.9320975663901,1.0,always_expressed
525,EG10534,EG10534_RNA,EG10534-MONOMER[c],5,983,0.9996685449121644,subgen,2.321928094887362,9.94104760634058,2.584962500721156,9.94251450533924,0.2768104778753072,155.6774426321091,0.35254439589338493,7.291653674975327,0.4265419801696217,289.21319005556086,1.0,always_expressed,0.0119229310615941,20.79010461470156,0.7142857142857143,subgen
526,EG10535,EG10535_RNA,EG10535-MONOMER[c],2,635,0.934040437520716,subgen,1.0,9.310612781659529,1.584962500721156,9.312882955284355,0.0908801065393611,56.11603860358949,0.1254925506020423,5.835824016741377,0.1477580426908315,75.94093057663719,0.9230769230769232,subgen,0.0164460600678931,18.07538548343832,0.5,subgen
527,EG10542,EG10542_RNA,EG10542-MONOMER[c],9,2282,1.0,always_expressed,3.169925001442312,11.156083076288681,3.321928094887362,11.156715144224702,1.3423903076267625,686.9034028547809,1.2279814891445426,9.426062182018127,2.101655182010385,928.9836483863502,1.0,always_expressed,0.0675786922699817,218.7184652810537,1.0,always_expressed
528,EG10544,EG10544_RNA,EG10544-MONOMER[m],510,441612,1.0,always_expressed,8.994353436858859,18.752419849689833,8.997179480937621,18.752423116569826,174.6364330193018,234065.0809251939,7.456448330116908,17.836556359649325,292.3974566680818,301533.0881518956,1.0,always_expressed,22.239762836344127,45676.92422602695,1.0,always_expressed
529,EG10548,EG10548_RNA,EG10548-MONOMER[i],8,415,1.0,always_expressed,3.0,8.696967526234287,3.169925001442312,8.700439718141093,1.2436170903129875,142.02145741105966,1.165826477620608,7.160087799563136,2.233467703575176,210.7255723277763,1.0,always_expressed,0.0862261934493252,42.744928823153984,1.0,always_expressed
530,EG10559,EG10559_RNA,EG10559-MONOMER[p],4,601,1.0,always_expressed,2.0,9.231221180711186,2.321928094887362,9.233619676759702,0.2671426515773525,136.8353316517269,0.34157894842380754,7.106801934603478,0.3936839833416871,167.72986895706637,1.0,always_expressed,0.0002034945565206,5.212365069234398,0.6428571428571429,subgen
531,EG10564,EG10564_RNA,EG10564-MONOMER[c],4,628,0.9990056347364932,subgen,2.0,9.294620748891626,2.321928094887362,9.296916206879288,0.2430168188859075,97.73131187874375,0.3138458171942058,6.625435791810309,0.4332055893098273,140.22952605026745,1.0,always_expressed,0.0531305787570182,28.520474327311742,1.0,always_expressed
532,EG10570,EG10570_RNA,EG10570-MONOMER[c],13,6030,1.0,always_expressed,3.700439718141092,12.557942286787448,3.807354922057604,12.558181519860028,2.5562385906106546,2523.931928796946,1.8303521188650311,11.30202877854202,3.6508356844575895,3104.790071463765,1.0,always_expressed,0.1333166837787089,526.1175181063907,1.0,always_expressed
533,EG10571,EG10571_RNA,EG10571-MONOMER[c],7,1355,1.0,always_expressed,2.807354922057604,10.404077136241234,3.0,10.405141463136344,0.7673366288305217,442.683138509634,0.8215768596347238,8.793385916584512,1.1569164230348177,545.6973318585265,1.0,always_expressed,0.086364939737862,207.9428642783805,1.0,always_expressed
534,EG10572,EG10572_RNA,EG10572-MONOMER[c],4,889,1.0,always_expressed,2.0,9.79603960882977,2.321928094887362,9.79766152585376,0.3461189031185899,208.4296109451136,0.4288058492968031,7.710321626998082,0.5630288254696687,269.603951876616,1.0,always_expressed,0.0501799076874693,73.05032790372857,1.0,always_expressed
535,EG10573,EG10573_RNA,EG10573-MONOMER[c],3,412,0.959562479284057,subgen,1.584962500721156,8.686500527183219,2.0,8.689997971419446,0.0831231325280808,47.84092031273365,0.11519726195804791,5.610018480268116,0.1173777782195256,59.77998730605887,0.964102564102564,subgen,0.0124686664631721,1.1733773621555623,0.2142857142857142,subgen
536,EG10575,EG10575_RNA,EG10575-MONOMER[c],4,647,0.9990056347364932,subgen,2.0,9.337621901992508,2.321928094887362,9.339850002884624,0.1464464777963055,78.71550308529638,0.19716900383257402,6.316788421979407,0.2366553878964549,113.34296501498709,1.0,always_expressed,0.0108129607532998,17.746075792472553,1.0,always_expressed
537,EG10580,EG10580_RNA,EG10580-MONOMER[p],7,1232,1.0,always_expressed,2.807354922057604,10.266786540694902,3.0,10.26795708440284,0.9431759507706892,328.83126729924413,0.9584165400439267,8.365584359439636,1.4714507016455267,443.60611865001215,1.0,always_expressed,0.0785858978272331,73.76442730156968,1.0,always_expressed
538,EG10595,EG10595_RNA,EG10595-MONOMER[c],12,205,1.0,always_expressed,3.584962500721156,7.679480099505446,3.700439718141092,7.6865005271832185,1.995911664875022,70.35195514963758,1.5829950862380755,6.156881057118752,2.8077506875884777,84.79824585068575,1.0,always_expressed,0.1177401004523129,115.3617670727308,1.0,always_expressed
539,EG10596,EG10596_RNA,EG10596-MONOMER[c],13,974,1.0,always_expressed,3.700439718141092,9.927777962082342,3.807354922057604,9.929258408636972,1.914605570180265,448.8196836830567,1.543300658572588,8.813202983239496,3.032751504033237,599.3082781818982,1.0,always_expressed,0.1814338966432647,202.2799715107621,1.0,always_expressed
540,EG10597,EG10597_RNA,EG10597-MONOMER[c],13,3200,1.0,always_expressed,3.700439718141092,11.643856189774725,3.807354922057604,11.644306961545581,1.914605570180265,1442.923714741989,1.543300658572588,10.495778808555718,3.032751504033237,2009.2424855134304,1.0,always_expressed,0.1814338966432647,299.37492022088406,1.0,always_expressed
